Time,Open,Close,Tick Volume
1350349200,1.6070600000000002,1.60786,1355
1350352800,1.6078700000000001,1.60691,1481
1350356400,1.6069,1.6069,1445
1350360000,1.6069,1.60678,1099
1350363600,1.6067900000000002,1.60686,1003
1350367200,1.60683,1.60682,1196
1350370800,1.60683,1.6072,1506
1350374400,1.60721,1.60869,2867
1350378000,1.60866,1.6103800000000001,3743
1350381600,1.6104,1.6097000000000001,3421
1350385200,1.6097000000000001,1.60937,3426
1350388800,1.60937,1.60894,2982
1350392400,1.60893,1.61151,3764
1350396000,1.6115300000000001,1.6116700000000002,3734
1350399600,1.61161,1.61285,3681
1350403200,1.61284,1.61007,4329
1350406800,1.6100400000000001,1.6099999999999999,3104
1350410400,1.60999,1.61158,2215
1350414000,1.61159,1.6115,1556
1350417600,1.61151,1.61109,1514
1350421200,1.6111,1.61151,1301
1350424800,1.6115,1.6109,1551
1350428400,1.61093,1.61178,2795
1350432000,1.61177,1.61152,1925
1350435600,1.61151,1.61259,1752
1350439200,1.61259,1.61243,2000
1350442800,1.6124399999999999,1.61269,1683
1350446400,1.6127,1.61234,1529
1350450000,1.61234,1.6127099999999999,1704
1350453600,1.61273,1.6119599999999998,1482
1350457200,1.61195,1.6121699999999999,1557
1350460800,1.61216,1.61356,2879
1350464400,1.61358,1.61184,3691
1350468000,1.61188,1.61478,3612
1350471600,1.61478,1.61548,3282
1350475200,1.61547,1.6162100000000001,2866
1350478800,1.61618,1.61686,2950
1350482400,1.61687,1.61565,3241
1350486000,1.6156700000000002,1.61688,3873
1350489600,1.61688,1.61652,3884
1350493200,1.61658,1.61642,3205
1350496800,1.61642,1.6152600000000001,2337
1350500400,1.61524,1.61511,1989
1350504000,1.61511,1.61521,1536
1350507600,1.6152,1.6146,1354
1350511200,1.6146,1.61477,1618
1350514800,1.61476,1.6138599999999999,1863
1350518400,1.61387,1.61387,1749
1350522000,1.61387,1.61342,1236
1350525600,1.6134300000000001,1.6127099999999999,1478
1350529200,1.61272,1.6132300000000002,1847
1350532800,1.61326,1.61319,1803
1350536400,1.6132,1.6124800000000001,1416
1350540000,1.6125,1.6131,1449
1350543600,1.61308,1.61314,1787
1350547200,1.6131,1.6139999999999999,2165
1350550800,1.61399,1.61181,3812
1350554400,1.61182,1.6147399999999998,3715
1350558000,1.6147200000000002,1.61543,3568
1350561600,1.61539,1.6148,2492
1350565200,1.61478,1.61333,2963
1350568800,1.61327,1.61355,3218
1350572400,1.61362,1.61356,2975
1350576000,1.61354,1.61328,4002
1350579600,1.6132900000000001,1.61395,2722
1350583200,1.61391,1.6135199999999998,2491
1350586800,1.61353,1.61229,2056
1350590400,1.6122999999999998,1.60632,3257
1350594000,1.60633,1.60476,2799
1350597600,1.60477,1.60431,1844
1350601200,1.6042999999999998,1.60473,1519
1350604800,1.60472,1.60555,1868
1350608400,1.60555,1.6054599999999999,1362
1350612000,1.6054300000000001,1.6055700000000002,1774
1350615600,1.60555,1.60585,1644
1350619200,1.60585,1.60617,1383
1350622800,1.60615,1.6061299999999998,1444
1350626400,1.6060699999999999,1.60596,1330
1350630000,1.6059999999999999,1.60614,1462
1350633600,1.60617,1.6039400000000001,2867
1350637200,1.60389,1.60555,3104
1350640800,1.60554,1.60466,3182
1350644400,1.60468,1.60558,2800
1350648000,1.60561,1.60564,2808
1350651600,1.60567,1.60439,3042
1350655200,1.60447,1.60391,3064
1350658800,1.6038999999999999,1.60522,3690
1350662400,1.60522,1.6021100000000001,3972
1350666000,1.60209,1.60016,3636
1350669600,1.6001699999999999,1.6005500000000001,2425
1350673200,1.60057,1.601,2165
1350676800,1.6009799999999998,1.60117,1878
1350680400,1.60118,1.60054,1938
1350684000,1.60054,1.59993,2462
1350864000,1.6006399999999998,1.60013,2039
1350867600,1.6001400000000001,1.59968,1252
1350871200,1.59968,1.60086,1789
1350874800,1.60087,1.60092,1525
1350878400,1.60093,1.6018599999999998,1085
1350882000,1.6018599999999998,1.6013,1072
1350885600,1.60134,1.60287,1573
1350889200,1.60286,1.60332,1860
1350892800,1.60331,1.6036700000000002,2007
1350896400,1.60366,1.60351,3243
1350900000,1.6034899999999999,1.6045,3225
1350903600,1.60453,1.60434,2876
1350907200,1.60438,1.60426,3109
1350910800,1.60426,1.60352,3074
1350914400,1.60352,1.60327,2623
1350918000,1.6032600000000001,1.6035599999999999,3137
1350921600,1.6035599999999999,1.6032600000000001,3899
1350925200,1.60327,1.60259,3072
1350928800,1.60264,1.60113,1967
1350932400,1.60117,1.60066,2243
1350936000,1.60066,1.60046,1843
1350939600,1.60045,1.6008200000000001,2092
1350943200,1.60083,1.6013899999999999,2045
1350946800,1.60138,1.60121,1596
1350950400,1.60122,1.60164,1281
1350954000,1.60164,1.6019999999999999,1138
1350957600,1.6019999999999999,1.6016,1358
1350961200,1.6015700000000002,1.60104,1550
1350964800,1.60104,1.60124,1402
1350968400,1.60124,1.6011,1320
